id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
bitcoin,btc,Bitcoin,90022,1797910498810,1261.55,1.4213,49189225959,2026-01-03T06:22:12.470Z
ethereum,eth,Ethereum,3111.25,375563749713,93.77,3.10763,25963268089,2026-01-03T06:22:14.349Z
tether,usdt,Tether,0.999656,187034859542,0.0007845,0.07854,83161019240,2026-01-03T06:22:14.799Z
ripple,xrp,XRP,2.03,123287765227,0.156746,8.36392,3930408143,2026-01-03T06:22:18.345Z
binancecoin,bnb,BNB,876.24,120662028576,11.32,1.30915,1698404112,2026-01-03T06:22:13.434Z
usd-coin,usdc,USDC,0.999865,75334321185,3.164e-05,0.00316,13822947612,2026-01-03T06:22:14.728Z
solana,sol,Solana,132.0,74370240770,4.75,3.73525,4912074802,2026-01-03T06:22:14.049Z
staked-ether,steth,Lido Staked Ether,3110.18,27489663770,95.91,3.18188,24921364,2026-01-03T06:22:14.126Z
tron,trx,TRON,0.288512,27320503860,0.00313699,1.09925,552133714,2026-01-03T06:22:14.467Z
dogecoin,doge,Dogecoin,0.143457,24130570067,0.01496064,11.6428,3307490335,2026-01-03T06:22:15.090Z
figure-heloc,figr_heloc,Figure Heloc,1.033,14858269135,-0.008223199999999986,-0.79002,6150271,2026-01-03T05:06:59.181Z
cardano,ada,Cardano,0.39397,14453373735,0.03644354,10.19326,986173304,2026-01-03T06:22:14.578Z
bitcoin-cash,bch,Bitcoin Cash,625.3,12490615416,31.9,5.37562,503005030,2026-01-03T06:22:14.173Z
whitebit,wbt,WhiteBIT Coin,57.23,12257749146,0.295504,0.51906,90106266,2026-01-03T06:22:14.097Z
wrapped-steth,wsteth,Wrapped stETH,3807.01,12233996630,117.42,3.18252,26182780,2026-01-03T06:22:14.073Z
wrapped-bitcoin,wbtc,Wrapped Bitcoin,90003,11243495737,1461.96,1.65117,236589613,2026-01-03T06:22:14.304Z
wrapped-beacon-eth,wbeth,Wrapped Beacon ETH,3381.83,11041703844,104.33,3.18309,3171533,2026-01-03T06:22:14.048Z
wrapped-eeth,weeth,Wrapped eETH,3376.72,9617392798,104.89,3.20593,4429322,2026-01-03T06:22:14.241Z
usds,usds,USDS,0.999778,9612949613,8.483e-05,0.00849,2294289,2026-01-03T06:22:14.066Z
chainlink,link,Chainlink,13.21,9356725166,0.278771,2.15555,567176802,2026-01-03T06:22:14.606Z
binance-bridged-usdt-bnb-smart-chain,bsc-usd,Binance Bridged USDT (BNB Smart Chain),0.999276,8978059337,0.00062069,0.06215,1066093281,2026-01-03T06:22:14.824Z
leo-token,leo,LEO Token,9.23,8510384655,-0.35762888784445046,-3.72839,1698580,2026-01-03T06:22:14.055Z
zcash,zec,Zcash,514.1,8466449345,-10.477386253673217,-1.9973,709175335,2026-01-03T06:22:14.342Z
weth,weth,WETH,3112.67,8138346411,96.43,3.1971,41597599,2026-01-03T06:22:15.436Z
monero,xmr,Monero,427.18,7880245023,9.35,2.23828,75520907,2026-01-03T06:22:14.137Z
stellar,xlm,Stellar,0.224445,7271188311,0.01725127,8.32615,249715368,2026-01-03T06:22:14.394Z
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,90067,6863864254,1361.25,1.53458,346719251,2026-01-03T06:22:14.311Z
sui,sui,Sui,1.68,6341390528,0.189526,12.71458,1053191544,2026-01-03T06:22:14.648Z
litecoin,ltc,Litecoin,82.67,6340770771,3.06,3.84556,410507916,2026-01-03T06:22:14.883Z
ethena-usde,usde,Ethena USDe,0.99945,6299077432,0.00073994,0.07409,107561098,2026-01-03T06:22:14.239Z
avalanche-2,avax,Avalanche,14.06,6050238747,0.527635,3.89775,470962246,2026-01-03T06:22:14.395Z
hyperliquid,hype,Hyperliquid,25.03,5932774742,0.356691,1.44563,220204250,2026-01-03T06:22:14.162Z
canton-network,cc,Canton,0.154604,5705512559,0.00252336,1.65922,34189041,2026-01-03T06:22:14.121Z
hedera-hashgraph,hbar,Hedera,0.121031,5181126557,0.00500155,4.31058,214699223,2026-01-03T06:22:15.593Z
shiba-inu,shib,Shiba Inu,8.14e-06,4798892658,6.11316e-07,8.12196,243377806,2026-01-03T06:22:14.738Z
susds,susds,sUSDS,1.084,4497926448,0.00319141,0.29516,18917591,2026-01-03T06:22:14.634Z
usdt0,usdt0,USDT0,0.99938,4454356483,0.00052147,0.05221,312546716,2026-01-03T06:22:15.332Z
the-open-network,ton,Toncoin,1.82,4397230012,0.113655,6.66107,212590177,2026-01-03T06:22:14.741Z
world-liberty-financial,wlfi,World Liberty Financial,0.1577,4288633246,0.0095323,6.43345,100254164,2026-01-03T06:22:14.297Z
dai,dai,Dai,1.0,4234774728,0.0012185,0.12198,59122347,2026-01-03T06:22:14.447Z
crypto-com-chain,cro,Cronos,0.100875,3892137385,0.00687288,7.3114,26669796,2026-01-03T06:22:14.166Z
uniswap,uni,Uniswap,6.01,3786257309,0.229967,3.97891,305968607,2026-01-03T06:22:15.117Z
paypal-usd,pyusd,PayPal USD,1.001,3625062499,0.00116912,0.11695,165565185,2026-01-03T06:22:14.291Z
polkadot,dot,Polkadot,2.15,3559213357,0.156265,7.82038,295155682,2026-01-03T06:22:15.410Z
ethena-staked-usde,susde,Ethena Staked USDe,1.21,3481494203,0.00101794,0.08398,44647273,2026-01-03T06:22:14.452Z
usd1-wlfi,usd1,USD1,1.001,3329789342,0.00093752,0.09375,1090605678,2026-01-03T06:22:14.665Z
mantle,mnt,Mantle,1.012,3293928183,0.04043385,4.16007,63935149,2026-01-03T06:22:14.244Z
rain,rain,Rain,0.00803413,2729948586,-4.3500455248043e-05,-0.53853,58605332,2026-01-03T06:22:15.431Z
memecore,m,MemeCore,1.54,2637551362,-0.013683922439324592,-0.88203,15285784,2026-01-03T06:22:14.285Z
pepe,pepe,Pepe,6.11e-06,2570523956,9.62952e-07,18.69417,1755045427,2026-01-03T06:22:15.039Z
aave,aave,Aave,166.29,2522504897,15.76,10.47222,319661095,2026-01-03T06:22:15.279Z
bitget-token,bgb,Bitget Token,3.55,2486650655,0.059766,1.71121,42115344,2026-01-03T06:22:14.292Z
bittensor,tao,Bittensor,255.68,2457340495,18.49,7.7944,145783695,2026-01-03T06:22:14.273Z
okb,okb,OKB,113.16,2375780825,2.31,2.08146,26789597,2026-01-03T06:22:14.402Z
tether-gold,xaut,Tether Gold,4344.15,2259303264,-26.69912600601583,-0.61085,325982598,2026-01-03T06:22:14.765Z
near,near,NEAR Protocol,1.71,2199557245,0.072369,4.41228,175418873,2026-01-03T06:22:16.171Z
falcon-finance,usdf,Falcon USD,0.997681,2165098594,0.0017841,0.17915,2481916,2026-01-03T06:22:14.495Z
ethereum-classic,etc,Ethereum Classic,12.62,1955563592,0.518294,4.28444,69171160,2026-01-03T06:22:14.518Z
jito-staked-sol,jitosol,Jito Staked SOL,165.39,1888745346,6.02,3.77637,13887759,2026-01-03T06:22:14.723Z
binance-peg-weth,weth,Binance-Peg WETH,3112.76,1883237640,97.24,3.22476,53012599,2026-01-03T06:22:14.442Z
ethena,ena,Ethena,0.240909,1854182180,0.02012477,9.11512,261848771,2026-01-03T06:22:15.538Z
aster-2,aster,Aster,0.751641,1786091971,0.03989112,5.60465,210769715,2026-01-03T06:22:14.416Z
pi-network,pi,Pi Network,0.21075,1765689575,0.00563433,2.74691,16118101,2026-01-03T06:22:14.281Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,1743549013,0.0,0.0,0.0,2026-01-03T06:20:02.096Z
internet-computer,icp,Internet Computer,3.17,1724172640,0.150391,4.98741,94866413,2026-01-03T06:22:14.930Z
hash-2,hash,Provenance Blockchain,0.03119044,1653312124,0.00344055,12.39842,27610,2026-01-03T06:22:14.379Z
wrapped-solana,sol,Wrapped SOL,132.03,1618134039,4.78,3.75747,602509325,2026-01-03T06:22:14.955Z
pax-gold,paxg,PAX Gold,4336.21,1617204782,-47.491110202868185,-1.08336,215205904,2026-01-03T06:22:14.358Z
worldcoin-wld,wld,Worldcoin,0.594008,1571650155,0.067918,12.90988,158971409,2026-01-03T06:22:14.848Z
htx-dao,htx,HTX DAO,1.66e-06,1546837800,1.8096e-08,1.10054,9276851,2026-01-03T06:22:15.556Z
hashnote-usyc,usyc,Circle USYC,1.11,1536306794,,,55543,2026-01-01T23:35:06.986Z
global-dollar,usdg,Global Dollar,0.999626,1529820825,2.677e-05,0.00268,27577576,2026-01-03T06:22:14.416Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.66,1529316635,0.094071,2.05845,25186805,2026-01-03T06:22:14.732Z
midnight-3,night,Midnight,0.091148,1509351194,0.00381225,4.36507,44154316,2026-01-03T06:22:14.853Z
kucoin-shares,kcs,KuCoin,11.0,1454324556,0.165754,1.52948,2923203,2026-01-03T06:22:14.338Z
aptos,apt,Aptos,1.91,1427129737,0.056035,3.02129,242471636,2026-01-03T06:22:14.569Z
sky,sky,Sky,0.061658,1415354649,0.00026418,0.4303,12497754,2026-01-03T06:22:14.457Z
binance-staked-sol,bnsol,Binance Staked SOL,144.14,1400069153,5.21,3.74719,8423568,2026-01-03T06:22:14.554Z
pump-fun,pump,Pump.fun,0.00234076,1380550495,0.00014491,6.59902,147091548,2026-01-03T06:22:14.696Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1371994077,0.00015362,0.01342,4583641,2026-01-03T06:22:14.373Z
ripple-usd,rlusd,Ripple USD,0.999876,1345639764,0.000371,0.03712,97029436,2026-01-03T06:22:14.971Z
ondo-finance,ondo,Ondo,0.427024,1344427660,0.03414827,8.69187,88239832,2026-01-03T06:22:14.634Z
bfusd,bfusd,BFUSD,0.999353,1319136663,0.00078423,0.07854,22898645,2026-01-03T06:22:14.381Z
rocket-pool-eth,reth,Rocket Pool ETH,3591.93,1292391360,111.34,3.19878,2045857,2026-01-03T06:22:15.401Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999708,1288599901,2.8e-06,0.00028,141696916,2026-01-03T06:22:15.315Z
wbnb,wbnb,Wrapped BNB,875.98,1265962412,11.06,1.27868,154027242,2026-01-03T06:22:16.344Z
gatechain-token,gt,Gate,10.51,1233134323,0.206246,2.00187,2420165,2026-01-03T06:22:14.390Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.115736,1223265799,0.00779858,7.22508,80181511,2026-01-03T06:22:14.706Z
kaspa,kas,Kaspa,0.04571352,1222610739,0.00148395,3.3551,20012404,2026-01-03T06:22:14.655Z
arbitrum,arb,Arbitrum,0.21063,1205180364,0.00964129,4.79694,94788100,2026-01-03T06:22:14.967Z
quant-network,qnt,Quant,81.27,1182439481,4.48,5.83333,18263180,2026-01-03T06:22:15.085Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3304.19,1153851770,104.07,3.25211,62665,2026-01-03T06:22:15.407Z
algorand,algo,Algorand,0.128809,1138414432,0.00742431,6.11634,60799946,2026-01-03T06:22:15.428Z
filecoin,fil,Filecoin,1.53,1120381074,0.067168,4.597,204170705,2026-01-03T06:22:14.873Z
cosmos,atom,Cosmos Hub,2.24,1089330175,0.136768,6.50095,50440143,2026-01-03T06:22:15.009Z
vechain,vet,VeChain,0.01191237,1024298789,0.00082365,7.42777,25587857,2026-01-03T06:22:15.541Z
janus-henderson-anemoy-aaa-clo-fund,jaaa,Janus Henderson Anemoy AAA CLO Fund,1.02,1021015553,0.0,0.0,0.0,2026-01-03T06:20:06.424Z
bridged-wrapped-lido-staked-ether-scroll,wsteth,Bridged Wrapped Lido Staked Ether (Scroll),3800.23,1019920535,120.8,3.28322,3221.85,2026-01-03T06:22:14.387Z
official-trump,trump,Official Trump,5.08,1015661097,0.207333,4.25579,264476854,2026-01-03T06:22:14.802Z
xdce-crowd-sale,xdc,XDC Network,0.053086,1012458083,0.00191969,3.75189,29784558,2026-01-03T06:22:14.472Z
